0.0056866,2.4589
0.0063204,2.8099
0.007071,2.3486
0.057271,2.7125
0.036016,2.7601
0.068751,2.7689
0.11007,2.3818
0.14642,2.7486
0.18697,2.857
0.027262,2.79
0.12768,2.6556
0.12605,2.4083
0.26356,2.4968
0.08834,2.7467
0.39358,2.8689
0.2018,2.7995
0.26817,2.7803
0.2555,2.4695
0.25069,2.8471
0.24492,2.5519
0.13224,2.6987
0.083255,2.7793
0.20508,2.6921
0.070084,2.7459
0.41314,2.9387
0.11202,2.7505
0.16029,2.655
0.06365,2.531
0.13683,2.6073
0.1465,2.7009
0.15219,2.8483
0.1925,2.7188
0.067726,2.5804
0.054775,2.6875
0.20252,2.7757
0.015689,2.7521
0.04407,2.4819
0.1643,2.2669
0.045913,2.5064
0.076938,2.7497
0.11248,2.7654
0.07318,2.7155
0.13749,2.7724
0.11712,2.7964
0.074227,2.7097
0.21976,2.3582
0.30419,2.8642
0.030587,2.6213
0.08713,2.7508
0.032625,2.764
0.17312,2.7722
0.16977,2.7138
0.33485,2.8793
0.10494,2.6211
0.20849,2.8427
0.21705,2.8341
0.031908,2.594
0.11482,2.5445
0.2247,2.9443
0.11071,2.8141
0.077774,2.6918
0.021994,2.7497
0.073397,2.7254
0.060206,2.9192
0.13538,2.7353
0.11871,2.8241
0.048558,2.7853
0.12019,2.7803
0.052804,2.7907
0.10094,2.7763
0.051586,2.8107
0.051845,2.811
0.11029,2.8192
0.30333,2.4889
0.0091745,2.7747
0.28152,2.9102
0.087583,2.6914
0.24187,2.3426
0.37454,2.4978
0.085448,2.614
0.085699,2.6296
0.25799,2.2906
0.036165,2.7417
0.10568,2.6623
0.15225,2.6954
0.0356,2.754
0.17635,2.4801
0.085288,2.8416
0.23028,2.4314
0.046798,2.5843
0.23827,2.5443
0.24535,2.6368
0.093256,2.759
0.11578,2.7597
0.0082094,2.6529
0.28475,2.7225
0.17755,2.7427
0.28435,2.5225
0.17365,2.7591
0.19292,2.7098
0.10188,2.5989
0.088592,2.3948
0.11253,2.6229
0.11839,2.718
0.16141,2.8258
0.1702,2.6716
0.12552,2.6523
0.1022,2.7106
0.047687,2.8024
0.1516,2.8185
0.18995,2.7998
0.25609,2.8849
0.03573,2.6564
0.30517,2.7558
0.048518,2.7108
0.053253,2.7494
0.31619,2.779
0.072516,2.6418
0.085983,2.8089
0.014041,2.748
0.41405,2.8621
0.22688,2.8905
0.18715,2.6795
0.25141,2.3032
0.11856,2.8448
0.040963,2.7802
0.031819,2.7656
0.11266,2.8608
0.074617,2.7679
0.079418,2.7586
0.11018,2.734
0.069686,2.8633
0.066775,2.8175
0.018975,2.5617
0.22409,1.9751
0.026379,2.3761
0.043897,2.443
0.16521,2.4762
0.10835,2.8104
0.12436,2.6376
0.065168,2.7148
0.062586,2.7762
0.07704,2.52
0.047694,2.6893
0.051494,2.6562
0.091922,2.7857
0.0087849,2.6773
0.13249,2.6258
0.057913,2.7141
0.1085,2.7216
0.21982,2.7811
0.21638,2.8212
0.0014634,2.7236
0.078833,2.8316
0.067862,2.6843
0.021861,2.7529
0.045559,2.7935
0.1165,2.635
0.057335,2.8199
0.081329,2.6944
0.058353,2.7382
0.069988,2.7441
0.010921,2.7179
0.040602,2.6059
0.074748,2.2683
0.037287,2.6202
0.036184,2.8128
0.0072857,2.5318
0.02584,2.6522
0.020894,2.6359
0.0069923,2.4773
0.03976,2.8732
0.019452,2.7214
0.001344,2.471
0.013159,2.3456
0.0078464,2.3854
0.008772,2.4646
0.014979,2.1164
0.040446,2.848
0.019205,2.636
0.015496,2.8488
0.0084084,2.416
0.010878,2.5339
0.0058017,2.6533
0.014542,2.8516
0.014114,2.8862
0.0087745,2.6837
0.010584,2.8048
0.0071013,2.7165
0.014806,2.9028
0.006569,2.9157
0.011482,2.6898
0.0040304,2.4096
0.0051802,2.3438
0.0063586,2.6562
0.013556,2.5195
0.018057,2.4222
0.001735,2.5186
0.0083316,2.5848
0.0093632,2.8763
0.0081423,2.5699
0.010424,2.6045
0.0074063,2.6651
0.0041952,2.8337
0.013925,2.8749
0.0095155,2.817
0.0074232,2.9185
0.024292,2.8127
0.018267,2.9161
0.012639,2.423
0.013139,2.8084
0.015226,2.1737
0.0076606,2.8498
0.01252,2.8693
0.007002,2.5678
0.0068329,2.6864
0.014401,2.7582
0.01163,2.8843
0.01441,2.8597
0.010043,2.8343
0.019253,2.8455
0.0046171,2.8997
0.027696,2.8254
0.0075795,2.8466
0.011879,2.6611
0.0034056,2.58
0.0088952,2.5836
0.0016424,2.5015
0.0060466,2.6997
0.010839,2.5891
0.012516,2.6067
0.010358,2.6223
0.011838,2.6962
0.010691,2.6866
0.0091896,2.6182
0.0034381,2.8418
0.0037305,2.6784
0.033574,2.899
0.015641,2.7885
0.027333,2.7754
0.026934,2.7941
0.02911,2.8431
0.0057716,2.5159
0.026547,2.9298
0.041077,2.9174
0.0034225,2.6641
0.022087,2.7337
0.0071907,2.8574
0.011466,2.6778
0.01389,2.8749
0.006308,2.9464
0.0049782,2.832
0.0020717,2.2765
0.037853,2.8934
0.010623,2.5572
0.016357,2.9146
0.011807,2.8759
0.016602,2.8111
0.036193,2.66
0.016498,2.8143
0.0179,2.927
0.03229,2.857
0.0127,2.9117
0.020614,2.6558
0.0021365,2.6665
0.030614,2.8709
0.014672,2.5991
0.033697,2.8545
0.026564,2.8539
0.0077069,2.4889
0.01037,2.5434
0.011642,2.6082
0.0059193,2.8724
0.017927,2.6935
0.0012279,2.5095
0.0087667,2.5752
0.010617,2.3881
0.027839,2.8324
0.004566,2.6886
0.0050981,2.6564
0.0176,2.7325
0.012194,2.9152
0.016941,2.9073
0.01853,2.7567
0.0080237,2.7864
0.013169,2.784
0.0097711,2.7401
0.0076048,2.7721
0.0099953,2.8807
0.014541,2.8171
0.0086345,2.79
0.0072226,2.3986
0.010508,2.8405
0.013108,2.7157
0.0013779,2.6214
0.0076989,2.7214
0.032297,2.6941
0.013092,2.5051
0.031505,2.4637
0.012159,2.7777
0.017175,2.7739
0.0072007,2.6233
0.017614,2.7774
0.011429,2.8455
0.003675,2.4479
0.0098627,2.8588
0.0052164,2.4626
0.0021276,2.509
0.046061,2.8849
0.010829,2.4916
0.011612,2.6742
0.008924,2.7309
0.0021805,2.4909
0.0066486,2.6133
0.032532,2.8113
0.0064908,2.4524
0.0018473,2.6124
0.0068179,2.6968
0.03043,2.7841
0.0070056,2.3004
0.035458,2.8233
0.0057131,2.4859
0.0083771,2.652
0.0032845,2.5466
0.0036918,2.4318
0.0043846,2.491
0.010835,2.2271
0.030792,2.535
0.026732,2.1716
0.021083,2.2629
0.028104,2.564
0.034897,2.4527
0.034266,2.6804
0.025318,2.4806
0.016537,2.2597
0.033619,2.3904
0.010291,2.2763
0.022625,2.4326
0.01701,2.4759
0.038731,2.2334
0.038605,2.3879
0.025474,2.7296
0.0093739,2.3804
0.024185,2.6286
0.030507,2.6954
0.014686,2.7578
0.012307,2.5239
0.017647,2.5401
0.036759,2.7457
0.0083882,2.5399
0.030232,2.3938
0.04941,2.1521
0.010843,2.4906
0.0091809,2.6639
0.013352,2.4804
0.01675,2.674
0.027427,2.5564
0.010603,2.6358
0.013505,2.0521
0.016621,2.7082
0.0070796,2.4076
0.028209,2.7033
0.018123,2.6269
0.016708,2.726
0.029647,2.6217
0.010445,2.4375
0.0077186,2.6234
0.025112,2.5642
0.026057,2.6462
0.030589,2.6495
0.0143,2.6706
0.0046542,2.6806
0.028172,2.7292
0.032489,2.5913
0.028728,2.5801
0.016443,2.694
0.020482,2.7488
0.033017,2.7136
0.025507,2.6619
0.039985,2.53
0.012774,2.6423
0.0049992,2.5864
0.0048966,2.6008
0.014316,2.6055
0.015033,2.5749
0.013301,2.6739
0.019656,2.6951
0.016816,2.707
0.022989,2.6332
0.012119,2.5926
0.0051212,2.7059
0.01398,2.6674
0.02921,2.6872
0.018755,2.1282
0.01232,2.8003
0.022528,2.721
0.022205,2.7427
0.024831,2.4876
0.028162,2.6489
0.020858,2.5676
0.02628,2.6536
0.015995,2.5129
0.010946,2.5005
0.027136,2.7822
0.019805,2.6721
0.017968,2.607
0.029848,2.5532
0.0062576,2.6754
0.023472,2.7435
0.018902,2.5547
0.013097,2.695
0.040617,2.4753
0.024471,2.7087
0.019309,2.636
0.032709,2.5308
0.042761,2.4277
0.020141,2.7399
0.030992,2.6834
0.029835,2.6726
0.025531,2.4785
0.011193,2.709
0.02294,2.684
0.024071,2.317
0.015081,2.4809
0.020173,2.443
0.044852,2.456
0.010795,2.4785
0.024749,2.6118
0.021996,2.4405
0.0056429,2.4577
0.014675,2.7165
0.010078,2.5608
0.0037584,2.5493
0.035305,2.6933
0.008037,2.0717
0.029787,2.6607
0.02312,2.6237
0.013544,2.7954
0.027936,2.4699
0.020346,2.5373
0.0068304,2.479
0.018221,2.6211
0.010514,2.2082
0.029917,2.5759
0.028524,2.4374
0.010003,2.4635
0.01765,2.6309
0.0168,2.6245
0.0094248,2.4713
0.014026,2.3991
0.030706,2.683
0.023461,2.4661
0.024765,2.6622
0.022823,2.375
0.032123,2.4138
0.014731,2.3758
0.024827,2.4023
0.028951,2.5483
0.0088061,2.3995
0.014621,2.3112
0.026104,2.5517
0.026326,2.463
0.033438,2.5938
0.0075573,2.5761
0.011804,2.6275
0.026142,2.6747
0.025216,2.0013
0.015058,2.6238
0.02868,2.1054
0.018211,2.4256
0.026189,2.4652
0.040468,2.3564
0.034481,2.4677
0.016873,2.6731
0.023366,2.5504
0.0070506,2.6441
0.033703,2.6541
0.026065,2.3327
0.020102,2.4263
0.0092256,2.5638
0.0061035,2.3959
0.035719,2.6825
0.0036021,2.7844
0.0014856,2.7272
0.0026098,2.8121
0.0026763,2.5661
0.0036013,2.7863
0.0035756,2.6981
0.0004528,2.7537
0.000399,2.7826
0.0043221,2.6808
0.0057981,2.5364
0.0036722,2.58
0.0037591,2.2866
0.0051667,2.6743
0.0032389,2.5609
0.0027301,2.7653
0.0030948,2.4547
0.0027881,2.269
0.00062848,2.827
0.0014856,2.8188
0.0028866,2.7745
0.00097759,2.7782
0.0013305,2.5228
0.0042722,2.7759
0.0015058,2.7171
0.0019015,2.7865
0.0021045,2.7726
0.004548,2.7049
0.0014433,2.5425
0.012244,2.5635
0.0027795,2.7487
0.0032241,2.7451
0.002587,2.7352
0.0010918,2.7447
0.001366,2.7089
0.0030849,2.7118
0.0017346,2.8121
0.0013615,2.7659
0.0016523,2.8168
0.0012568,2.6879
0.0021737,2.7428
0.0002578,2.8199
0.0022783,2.7054
8.5422e-05,2.8183
0.0036264,2.7419
0.0037121,2.7344
0.0033641,2.7894
0.0016321,2.5367
0.00056356,2.6821
0.0035359,2.8276
0.0038128,2.4954
0.002334,2.7994
0.0027282,2.7735
0.0033253,2.6723
0.00090587,2.6982
0.0054594,2.6714
0.0011762,2.6477
0.0039297,2.7183
0.0023914,2.7129
0.0018801,2.8011
0.00037952,2.7697
0.0026696,2.7539
0.0020973,2.7752
0.004036,2.7128
0.0017056,2.7824
0.00077744,2.7334
0.0023525,2.6587
0.00058338,2.7077
0.00067976,2.6431
0.00028662,2.7908
0.0017811,2.662
0.001455,2.7899
0.0027985,2.736
0.002122,2.7679
0.00066137,2.6958
0.00062351,2.8434
0.0012818,2.7698
0.00097959,2.6638
0.0038644,2.775
0.00056633,2.7507
0.0030534,2.7286
0.0010994,2.8147
0.00082535,2.8703
0.0039658,2.7268
0.0051432,2.7181
0.00072313,2.7913
0.0029989,2.5336
0.0018804,2.7669
0.0029191,2.7991
0.0034359,2.7705
0.0029921,2.6597
0.0011256,2.7363
0.0035192,2.7
0.0042036,2.7774
0.0044551,2.7462
0.0029784,2.464
0.00022945,2.808
0.0028787,2.7733
0.0025957,2.7466
0.0051852,2.7187
0.0045572,2.7607
0.00077784,2.7611
0.0011719,2.7281
0.0016894,2.6252
0.0018089,2.7164
0.0017868,2.7313
0.0041899,2.714
0.0010609,2.7586
0.0037962,2.7425
0.0018093,2.7199
0.0014217,2.5561
0.001188,2.791
0.00059365,2.8018
0.0042722,2.651
0.0029529,2.8133
0.0016634,2.7121
0.0025618,2.6978
0.00087357,2.6306
0.0012141,2.8389
0.0053698,2.7647
0.00065275,2.7938
0.0022356,2.8688
0.0037255,2.7855
0.00083918,2.6487
0.0040054,2.6748
0.0035452,2.751
0.0049538,2.7559
0.00072367,2.7074
0.0016933,2.7559
0.0029297,2.7562
0.0022068,2.7031
0.0048973,2.4914
0.0043549,2.6843
0.0013333,2.7044
0.002959,2.8184
0.00070295,2.7743
0.0028719,2.6855
0.00094227,2.7259
0.00056678,2.8056
0.0010481,2.7555
0.001408,2.7486
0.0026452,2.7755
0.0012843,2.7623
0.003883,2.7564
0.0025987,2.7598
0.0035587,2.5445
0.0013834,2.6427
0.0036338,2.7226
7.8904e-05,2.65
0.0040014,2.763
0.0018901,2.7759
0.0054217,2.7694
0.00050074,2.7273
0.0043759,2.6535
0.0019412,2.7087
0.00037873,2.7857
0.0015032,2.6171
0.0028606,2.7489
0.0024775,2.7135
0.00016764,2.6537
0.00058028,2.7776
0.0037727,2.7631
0.0018289,2.675
0.000204,2.6497
0.0013218,2.577
0.0077542,2.5649
0.00049695,2.4962
0.019157,2.8083
0.0029859,2.4624
0.0067629,2.7455
0.0062078,2.1867
0.0031887,2.5864
0.023242,2.6128
0.0096549,2.2551
0.0041829,2.0703
0.016856,2.4916
0.0014556,2.2343
0.0059952,2.3286
0.0075537,2.5701
0.011647,2.1946
0.00075044,2.5204
0.0030871,2.3468
0.026396,2.8549
0.0035204,2.8614
0.0028388,2.5449
0.0044899,2.1658
0.0046963,2.8388
0.0050489,2.8769
0.0064643,2.4904
0.0034344,2.5806
0.0041442,2.4391
0.00059211,2.6702
0.0024091,2.6398
0.0057634,2.6628
0.017187,2.8115
0.0030588,2.3955
0.0025167,2.6865
0.0045646,2.1799
0.0020034,2.4199
0.0072216,2.7429
0.0052337,2.7882
0.0050783,2.575
0.0027393,2.7458
0.0021094,2.7845
0.014954,2.8087
0.0073915,2.6286
0.0030078,2.5944
0.0034576,2.7839
0.0031643,2.6897
0.00069466,2.8013
0.008468,2.8483
0.0037068,2.1394
0.0056813,2.7619
0.0016052,2.7891
0.0016645,1.9156
0.0050855,2.6804
0.0027187,2.7448
0.015612,2.689
0.0030778,2.717
0.0041091,2.656
0.0039315,2.7786
0.004586,2.6779
0.011099,2.7301
0.0027215,2.7854
0.0065016,2.5923
0.0044848,2.5156
0.0048793,2.7577
0.0050007,2.713
0.0021247,2.6621
0.0049208,2.7052
0.0067319,2.6476
0.004614,2.4228
0.0044184,2.8463
0.0037918,2.6778
0.0026304,2.8058
0.0029036,2.5523
0.019745,2.6808
0.022409,2.8123
0.0021565,2.8459
0.0063847,2.7864
0.016935,2.8843
0.0035166,2.7048
0.020286,2.7462
0.0089413,2.6925
0.0025999,2.8641
0.0041469,1.9278
0.0054536,2.1468
0.0021713,2.4212
0.0042501,2.6374
0.0078571,2.6977
0.0085776,2.8172
0.0093916,2.1046
0.0056832,2.7626
0.0088865,2.336
0.014734,2.1069
0.017333,2.8681
0.0067474,2.4798
0.0049715,2.7914
0.0040421,2.5053
0.0063512,2.5664
0.0056989,2.5687
0.004845,2.7283
0.0068171,2.5517
0.0057113,2.7564
0.002014,2.799
0.0025862,2.4878
0.0069285,2.7791
0.0045971,2.6067
0.0029484,2.729
0.0054692,2.5719
0.0036139,2.6838
0.003329,2.6187
0.00025176,2.651
0.0064193,2.8247
0.0034918,2.5211
0.008377,2.8038
0.0084842,2.5767
0.0032522,2.6407
0.0014691,2.5465
0.0097245,2.8105
0.0034547,2.6875
0.0057965,2.6867
0.0018957,2.6843
0.0055791,2.7413
0.024887,2.5961
0.0046143,2.5655
0.0037339,2.6766
0.0044092,2.5774
0.0020719,2.6415
0.0078902,2.7766
0.0077349,2.4354
0.0073621,2.6713
0.0040872,2.6451
0.00041615,2.6044
0.0049654,2.5895
0.0052699,2.175
0.0030634,2.4696
0.0040259,2.6757
0.0055619,2.671
0.0043759,2.4717
0.0021743,2.6103
0.0094519,2.5332
0.007547,2.5285
0.0024375,2.7143
0.0025035,2.6652
0.0015253,2.6662
0.006542,2.5709
0.005767,2.5635
0.0053298,2.4294
0.0023302,2.5992
0.002423,2.4358
0.0042372,2.5748
0.0024514,2.5714
0.0071326,2.7476
0.0011371,2.7503
0.0012991,2.7619
0.00082189,2.4645
0.00036548,2.6181
0.00076425,2.6333
0.0014079,2.6987
0.00072789,2.7189
0.00075939,2.7474
0.0010804,2.6946
0.001428,2.6337
0.0016323,2.8067
0.00091025,2.0382
0.00059783,2.711
0.002433,2.8608
0.0013819,2.7364
0.00041874,2.3341
0.0022107,2.7991
0.0016962,2.3551
0.0025835,2.8213
0.0020578,2.8481
0.00063146,2.8052
0.0017135,2.6992
0.0011072,2.6461
0.00044986,2.6969
0.001191,2.6368
0.0010425,2.7218
0.00027124,2.6301
0.00059883,2.7807
0.00062517,2.6926
0.00017538,2.5012
0.0028507,2.4538
0.0011158,2.717
0.0015649,2.6686
0.0010281,2.7438
0.00036078,2.7629
0.00034533,2.62
0.0019249,2.6015
0.00035817,2.8109
0.001251,2.6707
0.0012071,2.748
0.00058526,2.806
0.0015785,2.5785
0.00077867,2.6888
0.0012946,2.8001
0.0032025,2.7338
0.0015023,2.7403
0.00035736,2.7729
0.00049467,2.7972
0.00029853,2.8274
0.0002884,2.7166
0.00091535,2.7515
0.0012469,2.8532
0.0001403,2.7477
0.0017798,2.7282
0.0013539,2.6388
0.00097601,2.7886
0.00029907,2.6123
0.00062572,2.4988
0.00095605,2.3002
0.00033089,2.6961
0.00064438,2.809
0.00067403,2.7535
0.00088323,2.7133
0.0005006,2.7651
0.0004262,2.6886
0.0012197,2.7723
0.00086332,2.6513
0.00014962,2.6942
0.00055842,2.7863
0.00082805,2.8196
0.000925,2.748
0.0005012,2.7469
0.00068246,2.7627
0.00080274,2.789
0.00097476,2.6803
0.00044617,2.6589
0.00054743,2.7241
0.00017982,2.6751
0.00071601,2.8154
0.00042578,2.7579
0.00061206,2.7442
0.00061936,2.7526
0.00051575,2.7309
0.00098394,2.827
0.0015585,2.8425
0.00082486,2.8102
0.00034284,2.8765
0.0014426,2.7101
0.0016258,2.6753
0.001171,2.6762
0.0012703,2.5744
0.00033835,2.6238
0.00073613,2.7548
0.0010873,2.5203
0.00061297,2.6719
0.00049199,2.6372
0.0029757,2.7989
0.00057155,2.8239
0.0013514,2.759
0.0031961,2.3686
0.00097812,2.6816
0.00087723,2.7074
0.0010749,2.7519
0.00032883,2.6304
0.00067324,2.7384
0.00060205,2.7865
0.0011141,2.7844
0.00016745,2.7761
0.00035994,2.7642
0.00053726,2.8277
0.00047271,2.7305
0.0014445,2.7334
0.0004963,2.734
0.00060222,2.8692
0.00075085,2.7995
0.0009682,2.8484
0.0022393,2.5516
0.0033864,2.4523
0.00039193,2.8386
0.00038275,2.7931
0.00082579,2.7396
0.002152,2.8666
0.0015942,2.7807
0.00097736,2.7956
0.0005143,2.6451
0.0015154,2.6752
0.00022397,2.629
0.0010627,2.6116
0.00062866,2.6967
0.0052191,2.3236
0.00087889,2.6849
0.00053296,2.7847
0.00052738,2.801
0.0013516,2.5195
0.0014631,2.6807
0.0013453,2.7021
0.0017967,2.7346
0.0012412,2.5746
0.0017102,2.736
0.0016787,2.7458
0.0012977,2.676
0.00091381,2.7006
0.0022123,2.6083
0.00034185,2.7578
0.0012892,2.7966
0.0011085,2.7519
0.00059701,2.7332
0.00049853,2.7195
0.00057022,2.7306
0.00068757,2.7264
0.0013327,2.8205
0.00057347,2.7733
0.00087594,2.4838
0.00041523,2.7125
0.0015746,2.4144
0.00049654,2.7328
0.00027638,2.799
0.00053096,2.6779
0.001684,2.7075
0.0015698,2.6562
0.0017694,2.7291
0.040986,2.1476
0.014492,2.6396
0.038549,2.5666
0.04124,2.5615
0.079055,2.7954
0.024984,2.4575
0.026823,2.6946
0.011233,2.6543
0.053857,2.6468
0.050983,2.2833
0.049792,2.4223
0.039496,2.1286
0.028893,2.4814
0.081414,2.0227
0.057578,2.5007
0.059797,2.5086
0.055346,2.4028
0.0019429,2.5846
0.026509,2.8051
0.016095,2.8659
0.03893,2.8415
0.024613,2.6034
0.023031,2.7593
0.01019,2.7847
0.03984,2.8814
0.01462,2.6081
0.033388,2.6679
0.039648,2.675
0.038267,2.6941
0.021709,2.6442
0.011789,2.6866
0.17048,2.8248
0.014346,2.5221
0.028157,2.6303
0.033423,2.6927
0.015376,2.6494
0.034136,2.5541
0.016989,2.7562
0.018508,2.5192
0.016129,2.7482
0.037279,2.8318
0.038011,2.7833
0.028611,2.7976
0.14247,2.7783
0.01099,2.5893
0.023172,2.5695
0.036736,2.7147
0.010106,2.7654
0.012704,2.8416
0.04677,2.8324
0.016192,2.1939
0.10855,2.8746
0.017882,2.5095
0.0027316,2.6447
0.052056,2.5276
0.11122,2.7953
0.056091,2.7851
0.032981,2.2649
0.015643,2.7207
0.029752,2.6231
0.010537,2.7933
0.0024232,2.6807
0.025315,2.6631
0.016361,2.7795
0.048481,2.8444
0.028693,2.5841
0.01911,2.7585
0.013386,2.7586
0.0013437,2.7715
0.022526,2.6157
0.016305,2.7712
