filename	3_types	16_types
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR3/MWGR0/SX436.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR2/MRMS0/SA1.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR5/FPMY0/SI1783.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR4/FJXP0/SX42.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR4/MCSS0/SI1380.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR3/MDSS1/SA2.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR7/MGAR0/SX402.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR3/MILB0/SX93.WAV	C1	C1
/home/koredata/hsinhung/speech/D5_mid_full_1019/TRAIN/DR6/FKLC1/SX238.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR2/MZMB0/SI1166.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR3/FMJF0/SA1.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR7/MAEO0/SI1326.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR7/MSES0/SA2.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR3/MADC0/SI1997.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR7/MFXV0/SI1342.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR3/MDBB1/SI1006.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR7/MADD0/SA2.WAV	C1	C1
/home/koredata/hsinhung/speech/D5_mid_full_1019/TRAIN/DR7/MRPC1/SX312.WAV	C1	C1
/home/koredata/hsinhung/speech/C4_mid_full_1025/TRAIN/DR7/MRPC1/SA1.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR2/MTDB0/SI2031.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR5/MMVP0/SX347.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR6/MCAE0/SX187.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR4/MGRP0/SX237.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR4/FCAG0/SX333.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR2/MDBP0/SI1788.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR5/FGMB0/SI1775.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR1/MKLS0/SI1533.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR5/MBGT0/SI711.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR6/MEAL0/SX287.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR5/FEXM0/SX381.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR4/MCDR0/SX434.WAV	C1	C1
/home/koredata/hsinhung/speech/C1_mid_full_1021/TRAIN/DR7/MDLC1/SX355.WAV	C1	C1
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MCDD0/SI1513.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MNET0/SX6.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/MCAE0/SI817.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MCEW0/SI812.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR1/MRAI0/SX72.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MRDS0/SX177.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/FCAG0/SI1503.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MCRE0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/FLHD0/SX354.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MADC0/SX377.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MPPC0/SX332.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/MKES0/SX173.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MMGK0/SX422.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR1/FDAW0/SX236.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MJDA0/SI1661.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MRTJ0/SX142.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MSMS0/SX263.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR1/MGRL0/SI2127.WAV	C2	C2
/home/koredata/hsinhung/speech/D4_mid_full_1023/TRAIN/DR2/MDLC2/SX444.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/FSJS0/SX271.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MRJT0/SX58.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/MESJ0/SI997.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MMAM0/SX427.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/FKKH0/SA1.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/FDJH0/SX215.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/MPMB0/SA1.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/FSKL0/SA1.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR1/MRWS0/SX382.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MTAB0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MSAH1/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MJPM0/SX198.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MFRM0/SA1.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/FSGF0/SI1557.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/FREH0/SA1.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MMDM0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MGAK0/SX136.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MBBR0/SX245.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR8/MKDD0/SX397.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MDPS0/SX179.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MJRH0/SX225.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MFWK0/SI1879.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/MTXS0/SX70.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/FGCS0/SA1.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MBWP0/SX259.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/FCKE0/SI1111.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MARC0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR1/MPGH0/SX204.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/MEJL0/SX152.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/MEAL0/SX287.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MTLC0/SX307.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR1/FCJF0/SA1.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/FBAS0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MKJO0/SI2147.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/FSGF0/SX117.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/FMKC0/SI1702.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/MEGJ0/SI1337.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MCEF0/SX325.WAV	C2	C2
/home/koredata/hsinhung/speech/M3_mid_full_1009/TRAIN/DR2/MDLC2/SX354.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MRDS0/SI1167.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR1/FJSP0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/FSDJ0/SX35.WAV	C2	C2
/home/koredata/hsinhung/speech/D5_mid_full_1019/TRAIN/DR2/MDLC2/SX354.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/MCLM0/SX376.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/FPAZ0/SI2223.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/FCRZ0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MVJH0/SX386.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MDJM0/SX285.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MAFM0/SX219.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MBAR0/SX59.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/MSVS0/SX398.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/FLJA0/SA1.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MPAR0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MBBR0/SX335.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/MBGT0/SI1341.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MJJB0/SX329.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MBMA0/SI1222.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/FJLR0/SX151.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR8/MBSB0/SX273.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MBMA0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/FSJS0/SI1801.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/FSMM0/SX234.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MJJJ0/SX443.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/FVKB0/SI1159.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MDLR1/SI1299.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/MSAS0/SI2006.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/FMJF0/SI1884.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MKJO0/SX77.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR6/MABC0/SI781.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/MRCW0/SA1.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/MCHL0/SX87.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/MKLS1/SX195.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/MWAC0/SA2.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR8/MKRG0/SX411.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR7/MDCM0/SX220.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/FSJG0/SX40.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR5/MRML0/SX71.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR2/FTMG0/SX452.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR8/MEJS0/SX430.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR4/MJEE0/SX157.WAV	C2	C2
/home/koredata/hsinhung/speech/C2_clo_full_1030/TRAIN/DR3/FJLR0/SX241.WAV	C2	C2
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR4/MJSR0/SX254.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR8/MKRG0/SX141.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR5/MMVP0/SX114.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/MDSS0/SA1.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR3/MRDS0/SX357.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/MJHI0/SI1328.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR6/FTAJ0/SA1.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/MJBG0/SI1724.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/MSAT0/SI2156.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR7/MTMN0/SA1.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR3/FSJS0/SX361.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR7/MPFU0/SX448.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR1/MJEB1/SX297.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/FJKL0/SX392.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/MTDB0/SA1.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR5/MEWM0/SX448.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR6/MAJP0/SI2334.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR3/FSLS0/SX246.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/MRJM0/SI1858.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR7/MPFU0/SA1.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR6/FRJB0/SI1470.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR4/MSFH0/SA2.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR3/MTPG0/SX393.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR7/MSAH1/SA2.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR5/FLJA0/SI1078.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR5/MMWB0/SA2.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR8/MBCG0/SX57.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR7/MSDB0/SA1.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR6/MCAE0/SI2077.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/FSCN0/SI626.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR5/FGDP0/SA1.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/MKAH0/SX358.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR3/MHMR0/SX219.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR7/MNTW0/SI1068.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR7/MRMH0/SI1349.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR2/MDLB0/SX226.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR4/MJXL0/SI542.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR3/MJDA0/SX131.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR3/MRTC0/SX378.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR4/MDMA0/SX260.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR7/MHBS0/SI1575.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR3/MREE0/SI1734.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR7/MGAK0/SA2.WAV	C3	C3
/home/koredata/hsinhung/speech/C3_mid_full_1027/TRAIN/DR4/FEEH0/SX212.WAV	C3	C3
